stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type
358,010001,-8.086780556456208,-34.88723333330031,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010001,0
359,010002,-8.089035156677898,-34.8850426152853,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010002,0
360,010003,-8.092950000902675,-34.88544166663384,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010003,0
361,010004,-8.094825000903288,-34.88591111107824,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010004,0
362,010005,-8.098138889793242,-34.88649999996707,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010005,0
363,010006,-8.101450000905425,-34.887930555522466,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010006,0
364,010007,-8.105155556462199,-34.88965833330006,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010007,0
365,010008,-8.10802777868535,-34.890952777744346,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010008,0
366,010009,-8.111286112019762,-34.89289999996636,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010009,0
367,010010,-8.113836112020577,-34.894477777743965,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010010,0
368,010011,-8.116341667576913,-34.89601666663268,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010011,0
369,010012,-8.120413889800506,-34.898502777743516,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010012,0
370,010013,-8.12443333424626,-34.90021111107665,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010013,0
371,010014,-8.127100000913837,-34.901227777743216,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010014,0
372,010015,-8.129794445359137,-34.902411111076404,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010015,0
373,010016,-8.134011112027183,-34.90294722218746,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010016,0
374,010017,-8.1354166675832,-34.90339444440964,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010017,0
375,010018,-8.138458334250867,-34.90430277774287,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010018,0
376,010019,-8.141636112029705,-34.90546666663162,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010019,0
377,010020,-8.143530556474772,-34.9062833332982,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010020,0
378,010021,-8.145741667586593,-34.90731666663141,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010021,0
379,010022,-8.151661112032999,-34.909905555520005,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010022,0
380,010023,-8.155044445367434,-34.911533333297584,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010023,0
382,010025,-8.160994445369397,-34.914055555519525,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010025,0
383,010026,-8.162225000925368,-34.91451944440834,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010026,0
384,010027,-8.164827778704016,-34.91554999996378,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010027,0
385,010028,-8.168002778705047,-34.916691666630314,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010028,0
387,010030,-8.173802778706978,-34.91808888885239,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010030,0
388,010031,-8.17675000093017,-34.918472222185684,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010031,0
389,010032,-8.179333334264362,-34.91924999996336,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010032,0
390,010033,-8.183136112043412,-34.92032222218545,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010033,0
391,010035,-8.186891667600207,-34.921316666629785,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010035,0
392,010037,-8.189666667601166,-34.920805555518754,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010037,0
393,010038,-8.190888891693353,-34.92052777774288,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010038,0
394,010039,-8.193175000935641,-34.920869444407636,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010039,0
395,010040,-8.196466667603381,-34.92049166662991,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010040,0
396,010041,-8.199655556493347,-34.919613888852254,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010041,0
397,010042,-8.201305556493908,-34.919111111074535,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010042,0
398,010043,-8.203450000939062,-34.918938888852345,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010043,0
399,010044,-8.20886111205198,-34.920194444407755,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010044,0
400,010045,-8.211305556497251,-34.920944444407674,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010045,0
401,010338,-8.21418611205373,-34.92186666662979,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010338,0
402,010047,-8.216408334276734,-34.92272777774079,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010047,0
403,010048,-8.216833334276869,-34.92343888885181,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010048,0
404,010059,-8.216697223165713,-34.92584722218485,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010059,0
405,010339,-8.218086112055058,-34.92868888885116,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010339,0
406,010051,-8.218150000943973,-34.92992499996211,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010051,0
407,010052,-8.218166667610644,-34.931666666628566,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010052,0
408,010053,-8.219130556499804,-34.93443611107265,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010053,0
409,Terminal De Barra De Jangada - 010054,-8.220444445389221,-34.93412499996158,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010054,0
410,010055,-8.218777778721972,-34.93421666662823,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010055,0
411,010056,-8.218233334277352,-34.933394444406105,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010056,0
412,010337,-8.218305556499612,-34.9314027777397,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010337,0
413,010058,-8.218272223166238,-34.9296305555177,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010058,0
415,010060,-8.21633611205448,-34.92550833329601,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010060,0
416,010061,-8.216861112054652,-34.923527777740695,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010061,0
417,010062,-8.215627778720929,-34.92064999996326,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010062,0
418,010063,-8.213225000942336,-34.919858333296695,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010063,0
419,010064,-8.209658334274469,-34.91879444440793,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010064,0
420,010065,-8.206536112051214,-34.91801944440802,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010065,0
421,010066,-8.20369444538361,-34.91734999996366,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010066,0
422,010067,-8.200533334271428,-34.91763611107472,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010067,0
423,010068,-8.198144447256164,-34.918352777743166,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010068,0
424,010071,-8.195425000936387,-34.91903055551897,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010071,0
425,010070,-8.192841667602162,-34.91906666663008,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010070,0
428,010072,-8.188544445378508,-34.91921666663005,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010072,0
429,010074,-8.186400000933379,-34.91915277774117,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010074,0
430,010075,-8.184811112043962,-34.91896666663007,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010075,0
431,010076,-8.18140277870949,-34.91821388885239,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010076,0
432,010077,-8.178863889819771,-34.917241666630275,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010077,0
433,010078,-8.176991667596921,-34.91687499996365,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010078,0
434,010079,-8.174386112040496,-34.91656666663036,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010079,0
435,010080,-8.171969445373046,-34.91600833329708,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010080,0
436,010081,-8.170325000928038,-34.915536111074914,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010081,0
437,010082,-8.16743055648264,-34.91468055551946,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010082,0
438,010083,-8.165113839713095,-34.913961110539894,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010083,0
439,010084,-8.163555556481315,-34.913486111075144,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010084,0
440,010085,-8.161111112036117,-34.912588888853044,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010085,0
441,010086,-8.158347223146315,-34.91064166663104,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010086,0
442,010087,-8.156977778701417,-34.910094444408884,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010087,0
443,010088,-8.149966667588,-34.90724166663142,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010088,0
444,010089,-8.147500076935096,-34.906199999964876,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010089,0
445,010090,-8.145594445364338,-34.90530833329832,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010090,0
446,010091,-8.14255551157885,-34.90379166638885,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010091,0
447,010092,-8.139552778695679,-34.90264166663195,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010092,0
448,010093,-8.135688793691353,-34.901344988169924,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010093,0
449,010094,-8.134345820252209,-34.90087025378749,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010094,0
450,010095,-8.13225833424883,-34.90069999996549,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010095,0
451,010096,-8.131716667581962,-34.90135833329876,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010096,0
452,010097,-8.129030556470006,-34.90058055552107,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010097,0
453,010098,-8.12515000091317,-34.899144444410105,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010098,0
454,010099,-8.121944445356565,-34.89790277774358,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010099,0
455,010100,-8.118427780510576,-34.89586944441048,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010100,0
456,010101,-8.116591667577037,-34.894799999966146,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010101,0
457,010102,-8.114138889798465,-34.89327499996634,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010102,0
458,010103,-8.11159995325961,-34.89175277675606,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010103,0
459,010104,-8.109290099076166,-34.89043062575764,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010104,0
460,010105,-8.107222223129545,-34.88947222218897,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010105,0
461,010106,-8.104722223128729,-34.88833055552242,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010106,0
463,010109,-8.091555506572899,-34.883672221692485,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010109,0
464,010110,-8.0883194453456,-34.88388888885623,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010110,0
465,010111,-8.087858288583798,-34.8841638882716,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010111,0
466,010112,-8.086247174524763,-34.88588055473116,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010112,0
467,010113,-8.085958334233727,-34.885972222189324,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010113,0
469,010115,-8.084400000899892,-34.88746944441137,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010115,0
473,010122,-8.088272887627992,-34.89659764839534,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010122,0
474,010123,-8.088563836421802,-34.89579166626769,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010123,0
475,010128,-8.090627778679679,-34.88580555552269,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010128,0
476,010129,-8.093536112013927,-34.88682222218923,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010129,0
477,010130,-8.095744445348029,-34.887341666633624,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010130,0
478,010131,-8.097869445348703,-34.88813333330022,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010131,0
479,010132,-8.097789079257073,-34.88861518245983,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010132,0
480,010133,-8.096473865689594,-34.888838745817694,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010133,0
481,010134,-8.094712118940883,-34.89038384825602,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010134,0
482,010135,-8.09391494486032,-34.891097217259826,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010135,0
483,010136,-8.095750000903536,-34.88972222218891,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010136,0
484,010137,-8.096684037799358,-34.888788697729304,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010137,0
485,010138,-8.097878540771141,-34.888691677428014,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010138,0
486,010139,-8.090825000901974,-34.883338888856294,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010139,0
487,010140,-8.089391667568176,-34.88152222218983,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010140,0
488,010141,-8.088078285221528,-34.88204201282494,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010141,0
489,010142,-8.086800000900675,-34.88080833330101,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010142,0
490,010143,-8.086352778678302,-34.87952499996782,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010143,0
491,010144,-8.083711300402273,-34.88031132880653,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010144,0
492,010145,-8.082433334232576,-34.881555555523136,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010145,0
493,010146,-8.08318055645505,-34.88281388885633,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010146,0
494,010147,-8.084588889788842,-34.88385277774511,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010147,0
495,010148,-8.085893455780282,-34.88289974086134,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010148,0
496,010149,-8.087935703542287,-34.88225931867022,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010149,0
497,Terminal Brasília Teimosa - 010511,-8.08045833423193,-34.87668333330146,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010511,0
498,010152,-8.08250833423261,-34.87733611107916,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010152,0
499,010154,-8.083680556455205,-34.87770833330134,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010154,0
500,010155,-8.0855194453447,-34.87840555552349,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010155,0
503,010158,-8.11211111201997,-34.90249999996525,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010158,0
504,010243,-8.111252778686383,-34.9043527777428,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010243,0
508,010162,-8.109272176378964,-34.911063888527416,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010162,0
509,010163,-8.110361061813272,-34.911199999639955,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010163,0
510,010164,-8.110620946659399,-34.908350110619246,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010164,0
511,010165,-8.111577778686488,-34.90712222218693,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010165,0
512,010166,-8.112877733265023,-34.90544444403648,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010166,0
514,010168,-8.11479639434633,-34.901840063337225,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010168,0
515,010169,-8.11608041835779,-34.899321689219434,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010169,0
516,010170,-8.116466293293753,-34.90098649013475,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010170,0
517,010171,-8.119652780511792,-34.90137499996673,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010171,0
518,010172,-8.122641667579035,-34.90156111107649,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010172,0
519,010173,-8.123993146612392,-34.90166883218757,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010173,0
522,010176,-8.11883050851492,-34.90089722177429,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010176,0
523,010177,-8.119150000911207,-34.8973083332992,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010177,0
524,010179,-8.11766111202182,-34.90046666663216,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010179,0
527,010181,-8.12336111202369,-34.900805555521025,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010181,0
528,010182,-8.122916667579094,-34.9049722221872,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010182,0
530,010183,-8.122947223134645,-34.90683888885364,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010183,0
531,010184,-8.124299956159193,-34.90723055541086,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010184,0
532,010185,-8.124155556468423,-34.904905555520536,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010185,0
533,010186,-8.124332809737387,-34.902489992178474,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010186,0
534,010187,-8.128691037984419,-34.902915228960524,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010187,0
535,010188,-8.125380556468794,-34.90370555552069,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010188,0
537,010190,-8.121878017390623,-34.90534908211263,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010190,0
543,010196,-8.111672176836008,-34.90664444349652,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010196,0
544,010197,-8.1143027313866,-34.90724444362918,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010197,0
545,010198,-8.115816620211074,-34.908555554732324,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010198,0
548,010201,-8.11763888979957,-34.910249999964336,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010201,0
549,010202,-8.115861112021216,-34.910138888853226,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010202,0
550,010203,-8.115944445354579,-34.9081111110757,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010203,0
551,010204,-8.11400000090949,-34.9071111110758,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010204,0
552,010205,-8.112433010397442,-34.90671414996534,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010205,0
554,010207,-8.134633334249596,-34.914616666630515,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010207,0
555,010208,-8.135280556472035,-34.911661111075304,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010208,0
556,010209,-8.135808334249992,-34.909247222186714,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010209,0
557,010210,-8.135244310337676,-34.907023646450554,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010210,0
558,010211,-8.134244445360594,-34.90524999996496,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010211,0
559,010212,-8.133213242996483,-34.90315137376681,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010212,0
560,010213,-8.13169942999399,-34.90529940052156,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010213,0
561,010214,-8.132241667582162,-34.90789722218686,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010214,0
562,010215,-8.132672223137854,-34.91039444440879,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010215,0
563,010216,-8.132836112026782,-34.91175833329752,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010216,0
564,010217,-8.13282500091567,-34.91404444440835,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010217,0
565,010218,-8.13408333608144,-34.90646111107592,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010218,0
566,010219,-8.136569445361364,-34.906344444409285,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010219,0
567,010220,-8.138324458541925,-34.90696319596437,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010220,0
568,010221,-8.140166667584758,-34.90769444440913,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010221,0
569,010222,-8.141863889807523,-34.9093499999645,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010222,0
570,010224,-8.13975555647351,-34.91399722218615,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010224,0
571,010225,-8.138491667584201,-34.91432499996388,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010225,0
572,010537,-8.138869445362094,-34.91274722218629,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010537,0
573,010227,-8.136972223139246,-34.914083333297235,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010227,0
574,010228,-8.138747686516481,-34.914520971072946,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010228,0
578,010232,-8.140416667584848,-34.9077222221869,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010232,0
579,010233,-8.13783333425065,-34.90663888885368,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010233,0
580,010234,-8.136483334250224,-34.9061944444093,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010234,0
581,010235,-8.135444392860775,-34.90838055497323,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010235,0
582,010236,-8.133508334249244,-34.91018611107548,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010236,0
583,010237,-8.130936112026165,-34.91050277774211,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010237,0
584,010238,-8.12876504123027,-34.91008333329771,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010238,0
585,010239,-8.126308334246872,-34.909669444408856,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010239,0
586,010240,-8.12048888980052,-34.9088138888534,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010240,0
587,Pátio 3 Shopping - 010241,-8.117978538059813,-34.90586325484126,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010241,0
588,010242,-8.115175000909884,-34.9031361110763,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010242,0
591,010245,-8.14827777869853,-34.91377777774174,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010245,0
592,010246,-8.146608334253543,-34.913158333297375,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010246,0
593,010247,-8.143750000919272,-34.912111111075276,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010247,0
595,010249,-8.14658888980908,-34.91329444440847,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010249,0
596,010250,-8.148055556476233,-34.91383888885286,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010250,0
597,010251,-8.147713889809445,-34.91703611107468,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010251,0
598,010252,-8.148658334254211,-34.91456388885276,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010252,0
599,010253,-8.149088842821168,-34.913308332833566,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010253,0
600,010254,-8.149986112032433,-34.91097777774208,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010254,0
601,010255,-8.150783334254932,-34.908511111075725,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010255,0
602,010256,-8.149413889810024,-34.91199722218641,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010256,0
603,010257,-8.148841667587607,-34.91353888885289,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010257,0
604,010258,-8.14791388980949,-34.91601666663036,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010258,0
605,010259,-8.147347223142663,-34.91798055551901,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010259,0
606,010260,-8.149552778698895,-34.914430555519445,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010260,0
607,010261,-8.152150000922028,-34.915688888852635,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010261,0
608,010262,-8.154889494582774,-34.917664918338616,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010262,0
609,010500,-8.154933334256286,-34.91757499996352,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010500,0
610,010264,-8.15219444536649,-34.915544444408205,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010264,0
611,010265,-8.15018635672055,-34.91451427992519,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010265,0
612,Terminal Brig. Ivo Borges - 010266,-8.157594445368268,-34.915452777741564,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010266,0
613,010267,-8.15561608098772,-34.91783692302429,https://virtual.granderecife.pe.gov.br/rumo/paradas/?codigo-parada=010267,0
